Date-time,Day of year,Hour of day,F10.7 index (sfu),Solar wind speed (km/s),Bz index (nT),Dst index (nT),VTEC 10E 40N (TECU)
2017-01-17 21:00:00,17,21,76.1,305,-0.3,7,6.4
2017-01-17 22:00:00,17,22,76.1,307,1.4,10,6.1
2017-01-17 23:00:00,17,23,76.1,308,1.2,17,6.7
2017-01-18 00:00:00,18,0,76.1,310,0.4,21,6.1
2017-01-18 01:00:00,18,1,76.1,314,1.8,24,6.0
2017-01-18 02:00:00,18,2,76.1,323,4.9,27,6.9
2017-01-18 03:00:00,18,3,76.1,327,4.5,32,6.8
2017-01-18 04:00:00,18,4,76.1,343,-5.2,32,6.5
2017-01-18 05:00:00,18,5,76.1,379,6.0,17,7.1
2017-01-18 06:00:00,18,6,76.1,413,-3.6,10,7.3
2017-01-18 07:00:00,18,7,76.1,421,-0.6,3,8.9
2017-01-18 08:00:00,18,8,76.1,438,0.0,-5,10.4
2017-01-18 09:00:00,18,9,76.1,455,1.2,-13,12.5
2017-01-18 10:00:00,18,10,76.1,479,3.9,-11,14.4
2017-01-18 11:00:00,18,11,76.1,504,-1.4,-8,14.7
2017-01-18 12:00:00,18,12,76.1,509,-2.4,-6,14.0
2017-01-18 13:00:00,18,13,76.1,528,-4.2,-15,13.2
2017-01-18 14:00:00,18,14,76.1,558,1.7,-23,13.8
2017-01-18 15:00:00,18,15,76.1,564,2.0,-22,13.4
2017-01-18 16:00:00,18,16,76.1,572,0.9,-18,12.5
2017-01-18 17:00:00,18,17,76.1,574,-1.3,-17,12.0
2017-01-18 18:00:00,18,18,76.1,558,2.3,-20,10.3
2017-01-18 19:00:00,18,19,76.1,553,-1.9,-20,9.3
2017-01-18 20:00:00,18,20,76.1,561,2.2,-22,9.7
2017-01-18 21:00:00,18,21,76.1,558,1.3,-18,9.5
2017-01-18 22:00:00,18,22,76.1,576,0.5,-16,9.3
2017-01-18 23:00:00,18,23,76.1,571,1.3,-17,10.0
2017-01-19 00:00:00,19,0,77.0,588,0.7,-19,8.8
2017-01-19 01:00:00,19,1,77.0,595,-0.7,-23,8.1
2017-01-19 02:00:00,19,2,77.0,603,-1.4,-29,8.4
2017-01-19 03:00:00,19,3,77.0,583,1.7,-32,7.7
2017-01-19 04:00:00,19,4,77.0,594,-0.4,-26,6.9
2017-01-19 05:00:00,19,5,77.0,600,1.3,-21,6.7
2017-01-19 06:00:00,19,6,77.0,594,0.5,-16,6.4
2017-01-19 07:00:00,19,7,77.0,600,-1.2,-18,9.2
2017-01-19 08:00:00,19,8,77.0,593,-3.0,-25,11.0
2017-01-19 09:00:00,19,9,77.0,611,-2.2,-21,11.1
2017-01-19 10:00:00,19,10,77.0,606,-0.4,-18,12.0
2017-01-19 11:00:00,19,11,77.0,610,1.2,-15,12.7
2017-01-19 12:00:00,19,12,77.0,602,-0.2,-13,12.9
2017-01-19 13:00:00,19,13,77.0,583,-1.1,-16,12.4
2017-01-19 14:00:00,19,14,77.0,596,-1.8,-13,11.2
2017-01-19 15:00:00,19,15,77.0,606,0.8,-12,9.8
2017-01-19 16:00:00,19,16,77.0,606,2.3,-13,8.2
2017-01-19 17:00:00,19,17,77.0,607,2.0,-13,7.8
2017-01-19 18:00:00,19,18,77.0,564,1.0,-15,7.4
2017-01-19 19:00:00,19,19,77.0,551,0.4,-16,6.9
2017-01-19 20:00:00,19,20,77.0,578,2.6,-15,6.8
2017-01-19 21:00:00,19,21,77.0,574,2.7,-14,6.6
2017-01-19 22:00:00,19,22,77.0,595,2.2,-12,6.4
2017-01-19 23:00:00,19,23,77.0,590,2.1,-14,6.5
2017-01-20 00:00:00,20,0,80.6,568,2.9,-13,6.2
2017-01-20 01:00:00,20,1,80.6,567,0.4,-14,6.2
2017-01-20 02:00:00,20,2,80.6,567,-0.1,-15,6.5
2017-01-20 03:00:00,20,3,80.6,574,0.0,-14,6.7
2017-01-20 04:00:00,20,4,80.6,575,0.0,-12,6.5
2017-01-20 05:00:00,20,5,80.6,569,-1.0,-11,6.6
2017-01-20 06:00:00,20,6,80.6,553,-2.6,-12,6.6
2017-01-20 07:00:00,20,7,80.6,548,-1.1,-7,8.5
2017-01-20 08:00:00,20,8,80.6,548,0.2,-9,9.4
2017-01-20 09:00:00,20,9,80.6,547,1.1,-13,10.1
2017-01-20 10:00:00,20,10,80.6,555,1.2,-13,11.0
2017-01-20 11:00:00,20,11,80.6,554,2.4,-12,11.7
2017-01-20 12:00:00,20,12,80.6,557,2.7,-14,11.2
2017-01-20 13:00:00,20,13,80.6,548,0.3,-15,11.4
2017-01-20 14:00:00,20,14,80.6,547,-1.5,-17,12.7
2017-01-20 15:00:00,20,15,80.6,521,-0.8,-14,11.8
2017-01-20 16:00:00,20,16,80.6,519,0.7,-10,9.8
2017-01-20 17:00:00,20,17,80.6,531,-1.1,-12,8.3
2017-01-20 18:00:00,20,18,80.6,520,-1.9,-15,7.3
2017-01-20 19:00:00,20,19,80.6,549,1.7,-12,6.8
2017-01-20 20:00:00,20,20,80.6,543,2.6,-10,7.1
2017-01-20 21:00:00,20,21,80.6,527,1.1,-9,6.9
2017-01-20 22:00:00,20,22,80.6,525,-1.7,-8,6.8
2017-01-20 23:00:00,20,23,80.6,512,-2.2,-10,7.1
2017-01-21 00:00:00,21,0,83.4,513,2.5,-15,6.4
2017-01-21 01:00:00,21,1,83.4,509,2.8,-13,6.3
2017-01-21 02:00:00,21,2,83.4,501,1.9,-10,6.7
2017-01-21 03:00:00,21,3,83.4,506,0.8,-8,6.6
2017-01-21 04:00:00,21,4,83.4,502,2.1,-8,5.9
2017-01-21 05:00:00,21,5,83.4,500,0.8,-7,6.2
2017-01-21 06:00:00,21,6,83.4,493,-2.4,-10,5.8
2017-01-21 07:00:00,21,7,83.4,493,-1.6,-12,7.2
2017-01-21 08:00:00,21,8,83.4,513,-1.3,-10,9.1
2017-01-21 09:00:00,21,9,83.4,498,-1.5,-11,11.8
2017-01-21 10:00:00,21,10,83.4,486,-0.5,-9,13.9
2017-01-21 11:00:00,21,11,83.4,481,-0.2,-9,13.3
2017-01-21 12:00:00,21,12,83.4,483,-1.9,-11,12.3
2017-01-21 13:00:00,21,13,83.4,487,-0.7,-12,12.4
2017-01-21 14:00:00,21,14,83.4,484,0.1,-9,13.6
2017-01-21 15:00:00,21,15,83.4,502,2.0,-5,12.8
2017-01-21 16:00:00,21,16,83.4,502,2.1,3,10.1
2017-01-21 17:00:00,21,17,83.4,495,-1.2,-3,8.5
2017-01-21 18:00:00,21,18,83.4,494,-2.3,-8,7.2
2017-01-21 19:00:00,21,19,83.4,500,-2.6,-16,7.2
2017-01-21 20:00:00,21,20,83.4,495,1.6,-19,7.1
2017-01-21 21:00:00,21,21,83.4,502,-3.6,-15,6.3
2017-01-21 22:00:00,21,22,83.4,520,1.6,-16,6.0
2017-01-21 23:00:00,21,23,83.4,522,0.1,-13,6.3
2017-01-22 00:00:00,22,0,84.0,516,-2.4,-12,5.8
2017-01-22 01:00:00,22,1,84.0,506,-4.3,-23,5.9
2017-01-22 02:00:00,22,2,84.0,505,-0.4,-28,6.3
2017-01-22 03:00:00,22,3,84.0,526,5.7,-25,6.2
2017-01-22 04:00:00,22,4,84.0,521,3.9,-13,5.8
2017-01-22 05:00:00,22,5,84.0,515,2.6,-10,5.9
2017-01-22 06:00:00,22,6,84.0,525,-0.5,-9,5.9
2017-01-22 07:00:00,22,7,84.0,520,-1.5,-11,8.3
2017-01-22 08:00:00,22,8,84.0,519,0.2,-12,9.4
2017-01-22 09:00:00,22,9,84.0,517,0.7,-14,10.8
2017-01-22 10:00:00,22,10,84.0,508,-1.5,-14,13.1
2017-01-22 11:00:00,22,11,84.0,522,-1.7,-13,14.5
2017-01-22 12:00:00,22,12,84.0,506,-1.3,-17,13.6
2017-01-22 13:00:00,22,13,84.0,505,0.0,-16,13.0
2017-01-22 14:00:00,22,14,84.0,510,-0.4,-12,14.1
2017-01-22 15:00:00,22,15,84.0,506,-1.5,-12,13.1
2017-01-22 16:00:00,22,16,84.0,506,0.4,-12,9.5
2017-01-22 17:00:00,22,17,84.0,503,0.5,-12,8.1
2017-01-22 18:00:00,22,18,84.0,505,1.4,-8,7.2
2017-01-22 19:00:00,22,19,84.0,490,-0.7,-9,6.6
2017-01-22 20:00:00,22,20,84.0,497,0.7,-10,6.6
2017-01-22 21:00:00,22,21,84.0,491,1.2,-12,6.3
2017-01-22 22:00:00,22,22,84.0,492,1.7,-10,6.2
2017-01-22 23:00:00,22,23,84.0,488,1.5,-11,6.7
2017-01-23 00:00:00,23,0,81.5,474,1.4,-11,6.4
2017-01-23 01:00:00,23,1,81.5,468,0.6,-15,6.6
2017-01-23 02:00:00,23,2,81.5,456,-0.3,-17,7.0
2017-01-23 03:00:00,23,3,81.5,461,-0.7,-15,6.9
2017-01-23 04:00:00,23,4,81.5,474,0.9,-11,6.6
2017-01-23 05:00:00,23,5,81.5,467,0.4,-8,6.5
2017-01-23 06:00:00,23,6,81.5,459,0.8,-9,6.3
2017-01-23 07:00:00,23,7,81.5,458,1.7,-6,8.9
2017-01-23 08:00:00,23,8,81.5,464,0.8,-3,8.5
2017-01-23 09:00:00,23,9,81.5,473,0.4,-5,9.0
2017-01-23 10:00:00,23,10,81.5,457,0.6,-3,11.2
2017-01-23 11:00:00,23,11,81.5,451,-0.6,-4,11.9
2017-01-23 12:00:00,23,12,81.5,437,0.7,-7,10.8
2017-01-23 13:00:00,23,13,81.5,441,1.1,-8,10.9
2017-01-23 14:00:00,23,14,81.5,436,-0.3,-8,11.5
2017-01-23 15:00:00,23,15,81.5,422,0.8,-6,12.1
2017-01-23 16:00:00,23,16,81.5,417,0.9,-4,10.2
2017-01-23 17:00:00,23,17,81.5,418,-1.6,-5,7.0
2017-01-23 18:00:00,23,18,81.5,409,-0.7,-6,6.0
2017-01-23 19:00:00,23,19,81.5,402,-1.6,-8,6.0
2017-01-23 20:00:00,23,20,81.5,404,-3.8,-7,6.3
2017-01-23 21:00:00,23,21,81.5,401,0.0,-10,5.8
2017-01-23 22:00:00,23,22,81.5,406,2.8,-8,6.0
2017-01-23 23:00:00,23,23,81.5,398,3.0,-8,6.5
2017-01-24 00:00:00,24,0,79.7,398,-0.4,-9,6.1
2017-01-24 01:00:00,24,1,79.7,402,-2.0,-13,6.9
2017-01-24 02:00:00,24,2,79.7,390,-2.9,-16,7.0
2017-01-24 03:00:00,24,3,79.7,390,-1.1,-15,6.8
2017-01-24 04:00:00,24,4,79.7,390,-0.3,-13,6.7
2017-01-24 05:00:00,24,5,79.7,379,-0.3,-9,6.9
2017-01-24 06:00:00,24,6,79.7,376,0.1,-9,6.8
2017-01-24 07:00:00,24,7,79.7,368,0.2,-10,8.8
2017-01-24 08:00:00,24,8,79.7,351,0.2,-9,9.2
2017-01-24 09:00:00,24,9,79.7,338,1.0,-9,10.6
2017-01-24 10:00:00,24,10,79.7,333,0.0,-7,12.7
2017-01-24 11:00:00,24,11,79.7,328,0.6,-6,13.8
2017-01-24 12:00:00,24,12,79.7,326,1.5,-7,12.4
2017-01-24 13:00:00,24,13,79.7,323,-0.2,-6,11.3
2017-01-24 14:00:00,24,14,79.7,326,-0.3,-4,12.4
2017-01-24 15:00:00,24,15,79.7,323,-0.2,-1,12.3
2017-01-24 16:00:00,24,16,79.7,323,-0.6,0,9.3
2017-01-24 17:00:00,24,17,79.7,329,-0.6,-6,7.8
2017-01-24 18:00:00,24,18,79.7,328,-1.6,-9,7.1
2017-01-24 19:00:00,24,19,79.7,328,0.2,-9,7.6
2017-01-24 20:00:00,24,20,79.7,322,0.5,-9,7.9
2017-01-24 21:00:00,24,21,79.7,328,2.1,-9,6.8
2017-01-24 22:00:00,24,22,79.7,335,0.6,-6,6.9
2017-01-24 23:00:00,24,23,79.7,332,-0.5,-3,8.0
2017-01-25 00:00:00,25,0,82.5,344,2.0,1,7.2
2017-01-25 01:00:00,25,1,82.5,351,-0.4,1,7.6
2017-01-25 02:00:00,25,2,82.5,352,1.6,-4,8.0
2017-01-25 03:00:00,25,3,82.5,344,-3.2,-7,7.6
2017-01-25 04:00:00,25,4,82.5,340,-0.5,-10,7.2
2017-01-25 05:00:00,25,5,82.5,340,-1.0,-10,7.1
2017-01-25 06:00:00,25,6,82.5,332,-1.7,-10,7.4
2017-01-25 07:00:00,25,7,82.5,340,0.0,-9,9.1
2017-01-25 08:00:00,25,8,82.5,341,-1.2,-5,10.3
2017-01-25 09:00:00,25,9,82.5,332,-1.2,-5,11.5
2017-01-25 10:00:00,25,10,82.5,334,3.3,-3,12.6
2017-01-25 11:00:00,25,11,82.5,333,2.1,-2,13.7
2017-01-25 12:00:00,25,12,82.5,337,3.5,-1,13.1
2017-01-25 13:00:00,25,13,82.5,338,3.1,-1,12.9
2017-01-25 14:00:00,25,14,82.5,337,4.8,-1,13.6
2017-01-25 15:00:00,25,15,82.5,338,5.4,0,11.7
2017-01-25 16:00:00,25,16,82.5,336,4.9,1,10.6
2017-01-25 17:00:00,25,17,82.5,349,4.0,0,10.5
2017-01-25 18:00:00,25,18,82.5,349,4.7,-1,9.2
2017-01-25 19:00:00,25,19,82.5,346,3.9,2,8.8
2017-01-25 20:00:00,25,20,82.5,338,2.1,2,8.0
2017-01-25 21:00:00,25,21,82.5,339,-1.5,-1,6.5
2017-01-25 22:00:00,25,22,82.5,347,1.6,-2,7.0
2017-01-25 23:00:00,25,23,82.5,343,1.0,-1,7.1
2017-01-26 00:00:00,26,0,80.6,345,0.7,3,6.4
2017-01-26 01:00:00,26,1,80.6,348,2.2,2,7.2
2017-01-26 02:00:00,26,2,80.6,348,5.2,1,7.5
2017-01-26 03:00:00,26,3,80.6,343,4.3,1,7.3
2017-01-26 04:00:00,26,4,80.6,337,-0.1,2,7.2
2017-01-26 05:00:00,26,5,80.6,335,0.3,0,7.5
2017-01-26 06:00:00,26,6,80.6,333,0.2,-1,7.6
2017-01-26 07:00:00,26,7,80.6,332,0.7,-1,9.9
2017-01-26 08:00:00,26,8,80.6,349,-1.6,3,10.9
2017-01-26 09:00:00,26,9,80.6,376,-2.9,1,12.4
2017-01-26 10:00:00,26,10,80.6,376,2.4,4,12.4
2017-01-26 11:00:00,26,11,80.6,387,4.8,12,11.6
2017-01-26 12:00:00,26,12,80.6,379,-4.1,12,13.2
2017-01-26 13:00:00,26,13,80.6,378,-2.8,5,14.0
2017-01-26 14:00:00,26,14,80.6,386,4.8,-4,13.5
2017-01-26 15:00:00,26,15,80.6,430,-0.3,-6,11.3
2017-01-26 16:00:00,26,16,80.6,488,-7.2,-3,10.4
2017-01-26 17:00:00,26,17,80.6,521,-3.5,-14,9.6
2017-01-26 18:00:00,26,18,80.6,518,-2.6,-25,8.5
2017-01-26 19:00:00,26,19,80.6,543,6.8,-25,8.4
2017-01-26 20:00:00,26,20,80.6,544,4.3,-21,8.6
2017-01-26 21:00:00,26,21,80.6,557,9.0,-10,8.6
2017-01-26 22:00:00,26,22,80.6,565,1.3,-4,9.0
2017-01-26 23:00:00,26,23,80.6,555,0.8,-3,9.4
2017-01-27 00:00:00,27,0,77.9,543,2.0,-13,8.6
2017-01-27 01:00:00,27,1,77.9,576,0.0,-22,8.6
2017-01-27 02:00:00,27,2,77.9,609,-3.1,-18,8.3
2017-01-27 03:00:00,27,3,77.9,596,-0.5,-18,7.1
2017-01-27 04:00:00,27,4,77.9,607,1.8,-21,6.5
2017-01-27 05:00:00,27,5,77.9,598,3.1,-17,5.8
2017-01-27 06:00:00,27,6,77.9,636,1.0,-22,5.8
2017-01-27 07:00:00,27,7,77.9,634,1.7,-27,8.6
2017-01-27 08:00:00,27,8,77.9,602,-1.3,-24,10.6
2017-01-27 09:00:00,27,9,77.9,610,-1.4,-22,13.1
2017-01-27 10:00:00,27,10,77.9,626,1.3,-20,14.4
2017-01-27 11:00:00,27,11,77.9,604,-2.2,-14,14.4
2017-01-27 12:00:00,27,12,77.9,593,-1.2,-13,15.6
2017-01-27 13:00:00,27,13,77.9,587,-1.2,-15,15.5
2017-01-27 14:00:00,27,14,77.9,591,-1.3,-12,13.0
2017-01-27 15:00:00,27,15,77.9,588,0.3,-11,11.0
2017-01-27 16:00:00,27,16,77.9,573,0.4,-10,10.0
2017-01-27 17:00:00,27,17,77.9,570,0.4,-11,9.1
2017-01-27 18:00:00,27,18,77.9,567,-0.7,-14,7.2
2017-01-27 19:00:00,27,19,77.9,564,0.3,-14,7.0
2017-01-27 20:00:00,27,20,77.9,572,1.4,-14,7.0
2017-01-27 21:00:00,27,21,77.9,571,0.0,-16,6.8
2017-01-27 22:00:00,27,22,77.9,551,2.1,-17,7.0
2017-01-27 23:00:00,27,23,77.9,540,2.6,-15,7.1
2017-01-28 00:00:00,28,0,76.1,527,0.8,-10,6.3
2017-01-28 01:00:00,28,1,76.1,535,-1.0,-9,6.7
2017-01-28 02:00:00,28,2,76.1,538,-1.5,-7,6.6
2017-01-28 03:00:00,28,3,76.1,530,-2.2,-8,6.1
2017-01-28 04:00:00,28,4,76.1,533,-1.4,-10,6.0
2017-01-28 05:00:00,28,5,76.1,532,0.3,-11,5.8
2017-01-28 06:00:00,28,6,76.1,543,1.0,-12,5.9
2017-01-28 07:00:00,28,7,76.1,537,0.3,-12,10.0
2017-01-28 08:00:00,28,8,76.1,556,0.4,-12,11.1
2017-01-28 09:00:00,28,9,76.1,544,2.4,-14,11.3
2017-01-28 10:00:00,28,10,76.1,542,1.8,-11,12.1
2017-01-28 11:00:00,28,11,76.1,548,1.3,-10,12.6
2017-01-28 12:00:00,28,12,76.1,542,1.8,-9,13.1
2017-01-28 13:00:00,28,13,76.1,534,1.4,-8,12.3
2017-01-28 14:00:00,28,14,76.1,528,1.0,-6,11.6
2017-01-28 15:00:00,28,15,76.1,519,0.1,-8,10.6
2017-01-28 16:00:00,28,16,76.1,511,-0.5,-10,10.2
2017-01-28 17:00:00,28,17,76.1,505,1.5,-10,9.4
2017-01-28 18:00:00,28,18,76.1,500,2.0,-9,7.5
2017-01-28 19:00:00,28,19,76.1,486,0.0,-7,7.9
2017-01-28 20:00:00,28,20,76.1,485,-0.9,-9,7.9
2017-01-28 21:00:00,28,21,76.1,483,-0.2,-13,7.2
2017-01-28 22:00:00,28,22,76.1,482,-0.2,-13,7.1
2017-01-28 23:00:00,28,23,76.1,481,-0.3,-10,7.0
2017-01-29 00:00:00,29,0,74.4,467,-0.3,-8,6.0
2017-01-29 01:00:00,29,1,74.4,459,-1.0,-11,6.6
2017-01-29 02:00:00,29,2,74.4,455,-0.9,-10,6.6
2017-01-29 03:00:00,29,3,74.4,443,0.3,-12,6.4
2017-01-29 04:00:00,29,4,74.4,429,-0.5,-14,6.3
2017-01-29 05:00:00,29,5,74.4,432,-0.8,-14,5.5
2017-01-29 06:00:00,29,6,74.4,436,0.0,-14,5.1
2017-01-29 07:00:00,29,7,74.4,425,-0.3,-12,8.9
2017-01-29 08:00:00,29,8,74.4,424,0.3,-11,11.8
2017-01-29 09:00:00,29,9,74.4,422,-1.2,-11,13.2
2017-01-29 10:00:00,29,10,74.4,433,-0.7,-10,15.0
2017-01-29 11:00:00,29,11,74.4,448,-2.4,-6,13.4
2017-01-29 12:00:00,29,12,74.4,448,-3.0,-2,11.5
2017-01-29 13:00:00,29,13,74.4,454,-3.0,-5,12.8
2017-01-29 14:00:00,29,14,74.4,454,-1.4,-6,12.4
2017-01-29 15:00:00,29,15,74.4,444,-1.1,-4,9.7
2017-01-29 16:00:00,29,16,74.4,439,-0.9,-4,8.7
2017-01-29 17:00:00,29,17,74.4,436,-1.0,-6,7.4
2017-01-29 18:00:00,29,18,74.4,447,-0.2,-9,6.2
2017-01-29 19:00:00,29,19,74.4,435,0.7,-7,6.4
2017-01-29 20:00:00,29,20,74.4,438,-0.2,-7,6.5
2017-01-29 21:00:00,29,21,74.4,434,0.9,-6,6.2
2017-01-29 22:00:00,29,22,74.4,425,1.1,-4,6.6
2017-01-29 23:00:00,29,23,74.4,424,0.8,-4,6.6
2017-01-30 00:00:00,30,0,74.7,425,1.7,-4,6.4
2017-01-30 01:00:00,30,1,74.7,418,0.9,-5,7.1
2017-01-30 02:00:00,30,2,74.7,412,1.9,-4,6.8
2017-01-30 03:00:00,30,3,74.7,405,0.5,-1,6.4
2017-01-30 04:00:00,30,4,74.7,402,-0.8,2,6.5
2017-01-30 05:00:00,30,5,74.7,399,-2.7,3,6.0
2017-01-30 06:00:00,30,6,74.7,403,-0.2,4,5.8
2017-01-30 07:00:00,30,7,74.7,401,-1.7,4,8.2
2017-01-30 08:00:00,30,8,74.7,401,-0.3,1,8.9
2017-01-30 09:00:00,30,9,74.7,403,0.8,4,9.6
2017-01-30 10:00:00,30,10,74.7,403,-0.7,10,10.9
2017-01-30 11:00:00,30,11,74.7,400,-0.3,12,11.7
2017-01-30 12:00:00,30,12,74.7,411,1.1,13,12.0
2017-01-30 13:00:00,30,13,74.7,419,-1.8,3,12.8
2017-01-30 14:00:00,30,14,74.7,444,-1.7,0,12.9
2017-01-30 15:00:00,30,15,74.7,480,-0.6,-2,10.8
2017-01-30 16:00:00,30,16,74.7,499,-0.5,-4,11.1
2017-01-30 17:00:00,30,17,74.7,530,0.0,-7,10.5
2017-01-30 18:00:00,30,18,74.7,533,-0.3,-7,9.1
2017-01-30 19:00:00,30,19,74.7,539,-1.0,-6,8.7
2017-01-30 20:00:00,30,20,74.7,493,-2.2,-7,8.6
2017-01-30 21:00:00,30,21,74.7,460,-1.0,-10,8.0
2017-01-30 22:00:00,30,22,74.7,444,-1.1,-8,8.7
2017-01-30 23:00:00,30,23,74.7,432,-0.9,-3,8.9
2017-01-31 00:00:00,31,0,73.8,425,-1.6,1,8.4
2017-01-31 01:00:00,31,1,73.8,435,-0.5,-1,9.7
2017-01-31 02:00:00,31,2,73.8,479,-3.9,-1,9.3
2017-01-31 03:00:00,31,3,73.8,503,0.5,-3,8.4
2017-01-31 04:00:00,31,4,73.8,520,-1.8,-2,7.7
2017-01-31 05:00:00,31,5,73.8,545,-0.1,-2,6.6
2017-01-31 06:00:00,31,6,73.8,543,0.1,-3,6.3
2017-01-31 07:00:00,31,7,73.8,561,2.9,3,9.9
2017-01-31 08:00:00,31,8,73.8,634,-4.8,5,13.0
2017-01-31 09:00:00,31,9,73.8,644,5.5,-15,15.5
2017-01-31 10:00:00,31,10,73.8,625,1.0,-11,15.0
2017-01-31 11:00:00,31,11,73.8,612,4.4,-6,15.6
2017-01-31 12:00:00,31,12,73.8,608,5.3,-10,16.7
2017-01-31 13:00:00,31,13,73.8,649,1.8,-6,15.6
2017-01-31 14:00:00,31,14,73.8,686,-2.0,-6,14.3
2017-01-31 15:00:00,31,15,73.8,689,-4.9,-7,11.4
2017-01-31 16:00:00,31,16,73.8,736,-0.5,-25,11.4
2017-01-31 17:00:00,31,17,73.8,750,-0.3,-29,11.9
2017-01-31 18:00:00,31,18,73.8,745,-1.5,-31,10.5
2017-01-31 19:00:00,31,19,73.8,750,-1.8,-21,10.6
2017-01-31 20:00:00,31,20,73.8,753,-0.6,-24,10.6
2017-01-31 21:00:00,31,21,73.8,743,-1.1,-22,10.7
2017-01-31 22:00:00,31,22,73.8,733,-0.7,-23,9.7
2017-01-31 23:00:00,31,23,73.8,749,-3.1,-21,8.1
2017-02-01 00:00:00,32,0,73.9,746,-3.8,-18,7.4
2017-02-01 01:00:00,32,1,73.9,737,-3.5,-25,7.6
2017-02-01 02:00:00,32,2,73.9,693,-1.3,-24,7.2
2017-02-01 03:00:00,32,3,73.9,678,-2.0,-24,6.2
2017-02-01 04:00:00,32,4,73.9,661,-0.7,-22,5.5
2017-02-01 05:00:00,32,5,73.9,665,0.1,-24,4.6
2017-02-01 06:00:00,32,6,73.9,639,-0.2,-28,4.8
2017-02-01 07:00:00,32,7,73.9,666,0.3,-32,7.4
2017-02-01 08:00:00,32,8,73.9,652,-1.0,-33,10.3
2017-02-01 09:00:00,32,9,73.9,678,-0.2,-44,12.5
2017-02-01 10:00:00,32,10,73.9,696,0.0,-41,14.1
2017-02-01 11:00:00,32,11,73.9,668,-1.4,-27,13.0
2017-02-01 12:00:00,32,12,73.9,642,-1.6,-15,13.0
2017-02-01 13:00:00,32,13,73.9,626,0.4,-15,12.8
2017-02-01 14:00:00,32,14,73.9,653,-1.8,-13,11.6
2017-02-01 15:00:00,32,15,73.9,691,-1.0,-9,10.0
2017-02-01 16:00:00,32,16,73.9,714,1.9,-13,9.2
2017-02-01 17:00:00,32,17,73.9,701,4.4,-15,8.6
2017-02-01 18:00:00,32,18,73.9,697,4.1,-15,7.3
2017-02-01 19:00:00,32,19,73.9,682,-0.8,-11,7.1
2017-02-01 20:00:00,32,20,73.9,686,-2.1,-13,7.1
2017-02-01 21:00:00,32,21,73.9,687,-3.7,-19,6.6
2017-02-01 22:00:00,32,22,73.9,692,-0.5,-28,6.8
2017-02-01 23:00:00,32,23,73.9,709,-3.1,-28,6.4
2017-02-02 00:00:00,33,0,73.1,718,-2.4,-20,6.2
2017-02-02 01:00:00,33,1,73.1,708,-1.2,-21,6.5
2017-02-02 02:00:00,33,2,73.1,680,-1.5,-19,6.2
2017-02-02 03:00:00,33,3,73.1,673,-0.1,-21,5.3
2017-02-02 04:00:00,33,4,73.1,639,-1.1,-22,4.1
2017-02-02 05:00:00,33,5,73.1,620,0.2,-24,3.9
2017-02-02 06:00:00,33,6,73.1,623,1.4,-21,4.4
2017-02-02 07:00:00,33,7,73.1,669,-2.3,-22,8.0
2017-02-02 08:00:00,33,8,73.1,673,0.0,-23,11.7
2017-02-02 09:00:00,33,9,73.1,665,0.5,-20,13.8
2017-02-02 10:00:00,33,10,73.1,661,0.0,-19,14.7
2017-02-02 11:00:00,33,11,73.1,663,1.6,-23,14.4
2017-02-02 12:00:00,33,12,73.1,660,0.5,-23,12.4
2017-02-02 13:00:00,33,13,73.1,652,0.2,-19,14.3
2017-02-02 14:00:00,33,14,73.1,658,0.8,-17,11.2
2017-02-02 15:00:00,33,15,73.1,665,1.0,-17,8.5
2017-02-02 16:00:00,33,16,73.1,688,-2.0,-19,7.9
2017-02-02 17:00:00,33,17,73.1,662,-1.7,-27,7.8
2017-02-02 18:00:00,33,18,73.1,659,-0.6,-28,7.2
2017-02-02 19:00:00,33,19,73.1,655,-1.6,-26,6.9
2017-02-02 20:00:00,33,20,73.1,653,0.0,-24,6.2
2017-02-02 21:00:00,33,21,73.1,671,-3.7,-22,5.7
2017-02-02 22:00:00,33,22,73.1,655,-0.7,-26,5.7
2017-02-02 23:00:00,33,23,73.1,635,2.8,-24,5.5
2017-02-03 00:00:00,34,0,73.0,628,2.6,-21,4.9
2017-02-03 01:00:00,34,1,73.0,650,-1.7,-17,5.3
2017-02-03 02:00:00,34,2,73.0,645,-2.8,-18,4.7
2017-02-03 03:00:00,34,3,73.0,649,-3.2,-20,4.0
2017-02-03 04:00:00,34,4,73.0,622,-1.9,-23,4.0
2017-02-03 05:00:00,34,5,73.0,611,0.6,-20,3.7
2017-02-03 06:00:00,34,6,73.0,646,-3.2,-21,4.3
2017-02-03 07:00:00,34,7,73.0,637,-1.4,-28,7.3
2017-02-03 08:00:00,34,8,73.0,621,0.5,-34,10.2
2017-02-03 09:00:00,34,9,73.0,624,-0.4,-35,12.0
2017-02-03 10:00:00,34,10,73.0,631,1.7,-31,12.4
2017-02-03 11:00:00,34,11,73.0,623,0.0,-26,14.4
2017-02-03 12:00:00,34,12,73.0,633,-2.3,-23,12.1
2017-02-03 13:00:00,34,13,73.0,638,-2.6,-23,12.2
2017-02-03 14:00:00,34,14,73.0,635,-2.0,-23,12.3
2017-02-03 15:00:00,34,15,73.0,621,-1.0,-25,10.6
2017-02-03 16:00:00,34,16,73.0,606,-0.6,-29,8.9
2017-02-03 17:00:00,34,17,73.0,617,-1.0,-31,7.8
